provider_id,provider_lat,provider_lon,skills,rating,acceptance_rate_30d,avg_response_time_min,completed_jobs_90d
P4225,10.372748232377404,71.69505004524505,Fridge installation|TV installation|Fridge repair,4.79,0.91,29.89,98
P4226,18.81158924211775,93.44986721021925,Fridge installation,3.13,0.83,28.59,190
P4227,21.198082723572824,71.8836100721963,TV installation|Fridge repair|Fridge installation,4.62,0.75,21.63,191
P4228,21.389964626834036,96.54632366343256,Fridge repair,3.91,0.64,29.79,86
P4229,23.48293245544004,68.55096942159362,TV repair|Fridge repair,3.46,0.86,4.84,290
P4230,24.148903916380593,89.92577224816058,TV repair,3.53,0.75,9.51,39
P4231,33.26469667933381,72.93144689414812,Fridge repair|TV installation|Fridge installation,3.15,0.65,6.51,243
P4232,24.007040904137863,72.98412660032382,Fridge installation|Fridge repair|TV installation,4.96,0.67,27.51,272
P4233,13.253425611844165,94.46177458586112,Fridge installation|Fridge repair,3.11,0.98,7.62,104
P4234,22.237327978985785,79.04090555582879,TV installation,4.34,0.99,18.98,168
P4235,20.7519786846053,89.6949743941915,TV repair|Fridge installation|Fridge repair,4.68,0.97,18.31,131
P4236,27.704170177447654,74.6164581195133,Fridge repair|Fridge installation|TV installation,3.52,0.75,10.51,51
P4237,8.296169738772454,92.90249787468943,Fridge repair|TV installation,4.12,0.75,13.47,96
P4238,10.142621512168184,75.96529693581769,Fridge repair,4.7,0.9,17.78,154
P4239,27.225528929458726,82.56966437150831,TV installation,3.67,0.93,22.38,146
P4240,32.58091577163731,94.68748925324145,Fridge installation|TV installation,4.07,0.69,27.64,169
P4241,11.234180475803266,80.53250819815042,Fridge installation,3.56,0.63,7.37,148
P4242,35.60331786203314,70.678754339001,Fridge repair|TV installation,3.12,0.84,29.05,34
P4243,24.90642586659894,79.8879572532996,TV installation|TV repair,4.46,0.7,4.19,211
P4244,22.951354396923364,87.45699299566917,TV installation,3.13,0.62,18.42,231
P4245,25.206829274639322,81.27284253728953,Fridge repair|Fridge installation,4.87,0.64,24.11,20
P4246,20.861540093951206,76.4302945957607,Fridge repair|TV repair|TV installation,3.84,0.78,27.5,222
P4247,16.112191657420837,83.5893796808987,TV installation|TV repair,4.4,0.85,28.37,232
P4248,15.70798295106909,69.48546905983834,Fridge repair|TV installation,3.23,0.98,14.64,21
P4249,17.24515383327801,89.0328648916697,TV installation|TV repair,3.5,0.64,17.39,177
P4250,17.769477809027293,86.4832705781834,Fridge repair|Fridge installation,4.07,0.84,15.22,48
P4251,9.744375628470882,95.63701735068757,TV installation,3.2,0.92,16.49,137
P4252,11.156427361998837,70.05700098275926,Fridge repair|TV repair|Fridge installation,3.86,0.9,9.54,126
P4253,16.08085987516173,79.26977876589818,TV installation,4.81,0.94,16.45,23
P4254,13.602333469257662,95.6685332380357,TV repair,3.41,0.92,12.33,70
P4255,17.28269984332112,68.62788728024051,TV installation|TV repair|Fridge installation,4.5,0.98,8.14,80
P4256,13.986585847166062,94.97141124560433,Fridge repair,3.02,0.83,26.38,292
P4257,25.109863449500384,69.46879504108166,Fridge repair,4.63,0.71,29.69,157
P4258,21.232123197935245,74.03447052395668,Fridge installation|Fridge repair|TV installation,4.0,0.96,19.29,153
P4259,12.819536668849842,94.12533418357813,TV installation|Fridge installation|Fridge repair,4.2,0.61,19.73,58
P4260,33.968217568813586,95.15496283688566,TV repair,3.98,0.64,15.06,99
P4261,26.314798370470776,96.68925216196894,Fridge installation|TV installation,4.84,0.76,5.18,269
P4262,16.901136569978213,82.61480049285568,TV repair|Fridge installation,3.75,0.72,25.26,34
P4263,13.19583937032273,82.29260014854749,TV repair|TV installation,4.75,0.91,4.27,190
P4264,16.219929925657915,70.84969096858629,TV installation,3.96,0.98,17.71,52
P4265,26.73226495207898,75.09040470771286,TV repair|TV installation|Fridge installation,4.87,0.62,26.97,196
P4266,11.488369209345635,85.8934990010776,Fridge repair|TV installation|Fridge installation,4.2,0.94,2.09,162
P4267,32.5487978411536,95.6909422021286,TV repair|Fridge repair|TV installation,3.04,0.74,20.71,174
P4268,23.328195410576768,92.47736199566806,Fridge installation,4.9,0.82,28.04,280
P4269,15.672214711871966,94.92420061737386,Fridge repair,4.33,0.77,21.05,90
P4270,11.311329271650818,88.85038366813009,TV repair,4.65,0.89,8.42,96
P4271,8.992223000022634,93.86286084091569,TV repair|Fridge installation|Fridge repair,4.51,0.85,27.97,144
P4272,26.070330364720462,93.59403304106795,Fridge installation|TV repair|Fridge repair,4.98,0.92,15.12,269
P4273,32.46508986909958,81.49390869614176,Fridge installation|TV repair,4.57,0.79,12.82,255
P4274,17.92819354742452,71.56845560182148,TV installation|Fridge repair,4.01,0.65,15.79,234
P4275,14.59019464433468,73.5921038056869,Fridge repair|TV repair,4.35,0.77,2.68,149
P4276,14.035142990913968,83.79886716697649,TV repair,4.68,0.9,22.26,35
P4277,8.652986506039388,72.69070041418333,TV installation|TV repair|Fridge installation,3.7,0.99,27.75,270
P4278,19.04424052530146,68.21091646287915,Fridge installation,3.5,0.85,4.03,55
P4279,16.55224836441886,95.08074024257999,TV installation|Fridge repair|TV repair,3.9,0.7,10.86,47
P4280,35.420763303103115,76.91758045943948,Fridge installation,4.62,0.84,29.31,22
P4281,13.469196956355116,88.04029180315119,Fridge repair|Fridge installation|TV installation,3.66,0.73,9.54,109
P4282,22.521593637873334,86.42251502076088,TV installation|Fridge repair|Fridge installation,4.25,0.65,12.93,87
P4283,36.18771285884107,72.87251441061376,TV installation|Fridge installation,3.82,0.64,8.79,251
P4284,9.856227723350035,79.56244867061406,Fridge repair,3.17,0.74,17.97,155
P4285,17.38477606479223,87.95176854043473,Fridge installation|TV installation|Fridge repair,3.52,0.97,20.84,265
P4286,29.681586551899215,83.82836716142798,Fridge repair|Fridge installation|TV installation,3.5,0.75,6.39,31
P4287,31.063903957322314,70.34201360832635,TV repair|Fridge installation,3.38,0.88,27.27,280
P4288,32.244664585482525,74.13268151462053,Fridge repair,3.57,0.95,26.9,143
P4289,18.219100014087495,89.46824586762222,Fridge installation|TV installation,3.51,0.8,17.47,105
P4290,21.681635338466243,76.09908049905627,Fridge installation,3.01,0.69,21.6,21
P4291,13.987679286548845,74.60238071593348,TV installation,3.02,0.99,25.18,137
P4292,13.96734513667677,75.46581785855054,Fridge repair|Fridge installation,4.63,0.68,11.36,184
P4293,21.365235951780612,94.09249163841258,Fridge repair,3.44,0.9,6.45,65
P4294,33.24808333892808,81.279151778866,Fridge installation|Fridge repair|TV repair,4.45,0.93,5.81,89
P4295,15.135703650678618,78.46765536602399,Fridge installation|Fridge repair,4.48,0.92,6.94,136
P4296,30.772886230710355,92.84761867688175,TV installation|TV repair,3.29,0.66,10.55,256
P4297,24.39655606926197,88.46283391977107,Fridge repair|Fridge installation,3.09,0.63,3.7,72
P4298,35.38132254938476,70.42604376849798,Fridge installation,4.07,0.86,28.84,150
P4299,20.943446820823848,90.63562208654551,Fridge repair,4.43,0.84,28.18,208
P4300,26.462691250796755,83.6074793936513,Fridge repair|TV installation,4.21,0.87,6.86,268
P4301,27.658216486506166,74.16868555360209,Fridge installation|TV installation,3.46,0.72,21.01,55
P4302,10.183705997187358,82.98026317362944,Fridge repair|TV repair,3.16,0.75,6.91,175
P4303,24.07736737264055,77.50622809062118,Fridge installation|Fridge repair,3.44,0.79,20.66,280
P4304,23.178648391915303,79.009854170808,Fridge repair,3.46,0.9,24.33,107
P4305,19.08214108503514,72.91632509087181,TV repair|TV installation|Fridge repair,4.68,0.73,22.95,183
P4306,9.61432539132552,96.58726056891959,TV installation|Fridge repair,4.6,0.95,21.44,263
P4307,9.297086574696312,79.3249342105805,TV installation,4.76,0.66,13.6,294
P4308,26.898313874939152,82.03000375858089,TV repair|Fridge repair|TV installation,4.39,0.94,7.48,155
P4309,29.98185493549445,84.9504559107102,TV repair,3.19,0.83,28.7,259
P4310,20.15679158680853,95.58548862354854,TV repair|TV installation|Fridge installation,4.79,0.81,20.05,271
P4311,28.176185312939545,88.50882531552193,Fridge repair|TV installation|TV repair,3.72,0.69,27.62,88
P4312,17.06335900692252,72.82024934117895,TV repair|Fridge repair|Fridge installation,3.28,0.73,24.46,284
P4313,23.411057748539882,89.71102962701949,TV installation|TV repair,3.48,0.97,26.26,269
P4314,34.15855968519676,95.38028621230991,Fridge installation|Fridge repair|TV repair,4.79,0.6,28.15,177
P4315,25.579615117295543,88.63918722127578,TV installation|Fridge installation,3.54,0.99,26.02,139
P4316,21.81799639106673,80.82179152584102,Fridge installation|TV repair,4.51,0.71,8.09,169
P4317,33.99853445124464,68.02171546723126,TV installation|TV repair|Fridge repair,3.7,0.65,26.73,212
P4318,36.1997941465992,74.75691265353562,TV repair,4.64,0.88,2.16,181
P4319,28.189457198910695,95.68174800838841,Fridge installation|TV installation|TV repair,3.73,0.67,7.18,95
P4320,12.711648461812956,90.82462677952626,Fridge repair,4.48,0.67,13.81,265
P4321,26.222359665028478,71.21713232466702,TV repair|Fridge installation,4.22,0.79,20.0,122
P4322,12.291812208481858,83.23964915137303,TV installation|TV repair|Fridge installation,4.72,0.73,13.9,121
P4323,33.78171861611504,73.78064133171219,TV repair|TV installation|Fridge repair,4.2,0.83,7.54,150
P4324,10.595518585969687,70.67916230289109,Fridge repair,4.39,0.69,28.17,242
P4325,21.342849480692635,80.5942220283844,TV repair,4.39,0.78,5.6,213
P4326,17.69782993512947,80.13850551207463,Fridge installation,3.02,0.65,17.96,132
P4327,31.209871822541427,87.42349953508355,TV repair,4.3,0.77,28.93,253
P4328,12.766394799600981,91.18247652771025,TV installation|TV repair|Fridge installation,3.13,0.9,12.72,16
P4329,20.59377667084646,77.89422158341031,Fridge repair,4.22,0.88,7.63,202
P4330,35.78637168503656,85.10026488515251,Fridge installation|Fridge repair,3.78,0.92,16.7,234
P4331,8.59733111790507,69.19076159549489,TV repair|TV installation|Fridge repair,4.36,0.87,11.25,116
P4332,26.25914582966088,74.19182967550972,TV installation|TV repair,4.21,0.75,4.85,13
P4333,13.329001753093596,86.57658134943176,Fridge installation|TV installation,3.68,0.62,18.42,13
P4334,28.01752149065259,86.99142542611017,Fridge installation|TV repair,4.17,0.66,7.9,146
P4335,33.3572716986402,72.14699020253462,Fridge installation,4.75,0.76,9.72,43
P4336,34.06401755341926,93.8873144588646,Fridge repair|TV installation|Fridge installation,3.22,0.92,14.51,128
P4337,25.52836613219646,75.08916520044858,TV installation|Fridge installation|TV repair,4.63,0.92,29.69,207
P4338,32.58730835893688,93.28744675373584,Fridge installation|TV installation,4.28,0.8,28.8,155
P4339,25.501523074576454,86.95525353720214,TV repair|TV installation|Fridge installation,3.42,0.73,2.59,13
P4340,31.615668229002114,95.24789167550459,TV repair|TV installation|Fridge installation,4.19,0.76,29.43,245
P4341,27.427506545096648,86.6515704887115,Fridge repair|TV installation,4.81,0.65,10.83,255
P4342,19.81411644832858,94.4362020331659,TV repair|Fridge repair|TV installation,4.56,0.89,16.92,70
P4343,8.817379365420969,72.41994875140466,TV installation|Fridge repair,4.31,0.62,2.59,53
P4344,25.662708569630297,85.605376953714,TV repair,3.52,0.89,23.66,212
P4345,10.743283477449992,70.49411303430713,TV installation|TV repair|Fridge installation,4.95,0.9,8.01,299
P4346,8.552130058348206,76.62453542157398,TV installation|TV repair|Fridge repair,3.95,0.64,5.54,213
P4347,13.707268030926478,90.82044606788992,Fridge installation|Fridge repair,3.46,0.64,15.41,38
P4348,13.595520780690581,72.25029808161658,TV installation|TV repair|Fridge installation,4.58,0.79,24.13,213
P4349,20.87648228225774,80.2923316766302,Fridge installation|TV installation,4.09,0.99,24.76,183
P4350,17.82480865612289,82.86988873831746,Fridge repair|TV repair|Fridge installation,3.61,0.96,14.29,16
P4351,12.50645017269333,87.49817106271038,Fridge installation|TV repair,3.05,0.78,17.4,85
P4352,21.146554668204146,90.76324110605248,TV installation|Fridge repair,3.19,0.95,20.78,296
P4353,19.179032831190895,68.77895714359082,Fridge installation|TV installation,4.38,0.72,17.13,143
P4354,11.003035321906577,91.64491295799533,TV installation|Fridge installation|Fridge repair,3.59,0.99,21.67,222
P4355,15.595092332402146,82.61373271450134,Fridge installation|Fridge repair|TV repair,3.93,0.92,25.33,59
P4356,31.813392163280852,73.20554075343904,Fridge installation,4.53,0.7,10.34,268
P4357,28.393781827257357,96.35512086545236,TV repair|TV installation|Fridge installation,3.89,0.7,6.39,240
P4358,8.155644681376716,72.40380306759751,TV installation,3.04,1.0,23.3,19
P4359,32.8132588686132,82.45219381470463,TV repair|Fridge installation|Fridge repair,4.93,0.8,9.73,197
P4360,22.52467822388716,96.96819767024411,TV repair|Fridge installation,4.04,0.99,2.46,63
P4361,9.257535704878583,91.27458525355581,Fridge installation|TV repair,4.07,0.76,17.05,60
P4362,34.745286839721224,74.75482524264638,Fridge installation|TV repair|TV installation,4.99,0.87,14.44,136
P4363,12.635461152006682,72.69312996000042,TV repair|TV installation,3.75,0.96,7.77,135
P4364,29.60090324904111,75.99688019196441,Fridge installation,4.72,0.6,8.64,110
P4365,24.552475521022803,72.02978966712203,Fridge repair|Fridge installation,3.54,0.67,5.49,270
P4366,27.004825348979427,81.59579520899872,Fridge repair|Fridge installation,3.92,0.91,14.79,252
P4367,16.93305197291881,86.91490038663525,TV installation|TV repair|Fridge installation,3.3,0.85,25.86,134
P4368,31.675975687998363,69.3361208238,TV installation|Fridge repair|Fridge installation,4.42,0.89,7.99,282
P4369,10.79534110233857,91.16848186578974,Fridge repair|TV installation|Fridge installation,4.95,0.67,27.06,103
P4370,15.22641391412973,77.71556788762281,Fridge repair,3.54,0.97,8.51,177
P4371,27.550623243789374,78.73738873375046,TV installation|TV repair|Fridge installation,3.38,0.93,18.89,168
P4372,34.618022671872666,68.28999406821829,Fridge repair,3.79,0.94,13.49,59
P4373,19.232968450083003,78.10323782234119,TV installation|TV repair,3.41,0.96,8.09,45
P4374,31.849299315677474,90.03806312391531,TV repair|Fridge installation,3.06,0.87,15.92,77
P4375,18.799732333541066,88.16997143407733,TV installation|TV repair,3.51,0.61,28.54,186
P4376,31.898879399371705,72.90499020635174,TV repair|Fridge repair|TV installation,3.78,0.93,7.77,100
P4377,18.618450418801018,87.21069465535375,TV repair|Fridge installation,3.68,0.74,22.54,64
P4378,14.925922258365205,88.49354277865393,Fridge installation|Fridge repair|TV repair,3.66,0.74,19.83,249
P4379,22.768954461110567,80.09415881010774,Fridge repair,4.99,0.66,18.6,108
P4380,33.54677567355891,77.7537068902855,TV installation|Fridge installation|TV repair,3.54,0.94,13.04,231
P4381,29.919305635923568,83.92049682172122,Fridge repair,3.54,0.8,21.51,203
P4382,30.89767349873889,76.95737042059103,Fridge installation|Fridge repair,4.53,0.98,29.33,122
P4383,16.02896701485038,81.66533212098035,Fridge repair|TV installation|Fridge installation,4.35,0.97,5.96,117
P4384,9.942698182866268,89.99797167668054,TV installation|TV repair,3.9,0.88,11.02,187
P4385,32.730743687674504,83.4278387379991,TV installation|TV repair|Fridge repair,4.94,0.92,28.69,235
P4386,25.404426794134825,68.67263007237844,TV installation|Fridge installation,4.94,0.72,8.98,194
P4387,10.455654388089364,79.84834453629222,TV repair|Fridge installation|TV installation,4.64,0.93,5.89,197
P4388,19.437225892507577,94.52189429393353,Fridge repair|Fridge installation,4.7,0.78,2.01,198
P4389,9.936220113976006,79.43615501441703,Fridge installation|TV repair|Fridge repair,4.67,0.77,9.33,183
P4390,24.8055418083118,95.72675973063511,TV installation,3.46,0.79,29.37,38
P4391,29.12985469449424,73.48028083975296,TV repair,4.54,0.74,16.86,88
P4392,25.671547634203367,89.06918068549197,TV installation|TV repair|Fridge repair,4.32,0.63,14.81,116
P4393,16.58379648280613,77.0786439292753,TV repair|TV installation,3.25,0.77,29.63,160
P4394,20.368254664627237,77.0395294469139,TV repair,3.87,0.61,26.94,215
P4395,33.20436361461849,69.12948210808486,Fridge installation,3.29,0.73,11.67,206
P4396,20.36402417961383,75.49576860362471,Fridge installation|TV installation,3.06,0.94,10.19,24
P4397,22.497709794924816,74.16792953985887,TV repair|Fridge installation,4.27,0.66,7.32,257
P4398,36.74562493657011,93.84076428032384,Fridge installation|TV installation|Fridge repair,4.19,0.82,29.95,61
P4399,21.603951902563715,70.10710192752711,Fridge installation|TV installation|Fridge repair,4.0,0.65,25.48,48
P4400,10.779639379293721,78.82130757163584,Fridge repair|Fridge installation|TV repair,3.85,0.82,29.77,35
P4401,32.22381952328186,79.73646715160432,TV installation|TV repair|Fridge installation,3.1,0.99,9.16,137
P4402,15.12910678040916,86.00575980627067,TV installation|Fridge installation|Fridge repair,4.08,0.67,13.36,101
P4403,19.706289683500593,91.62060096335972,Fridge repair|Fridge installation,4.42,0.62,28.03,56
P4404,21.225920068740578,89.66005172201318,Fridge installation,4.17,0.67,11.53,197
P4405,17.950931051905016,82.9307453653725,Fridge repair|TV repair|Fridge installation,4.71,0.9,25.39,254
P4406,9.378944263371551,88.98395325269372,Fridge installation|Fridge repair,4.34,0.75,13.52,189
P4407,8.38087514016882,84.33579804386677,Fridge installation|TV repair,4.85,0.97,18.37,30
P4408,16.673572800071554,85.27006288647459,TV installation|Fridge installation|Fridge repair,5.0,0.81,28.22,237
P4409,14.953255185557344,85.23182640646198,TV repair,3.07,0.91,27.76,65
P4410,16.591321045727415,75.11020666992619,Fridge installation,4.98,0.63,25.62,181
P4411,30.09367830773806,95.7874169965902,TV installation|TV repair,4.15,0.79,16.96,265
